id,mS1,mS2,mR,xsec_TChannel (fb),xsec_GluonSplit (fb)
1334,5772.451999999999,7334.786,7350.545,7.125189661920002e-07,3.0897677935241624e-08
1335,5175.501,6995.61,7006.393,4.47031242146e-06,2.142508420564201e-07
1336,4510.438,6165.831,6137.849,1.4375714101600001e-06,1.8761338436867746e-07
1338,5512.359,8165.776999999999,8177.486999999999,2.1628927995e-07,6.493129929394767e-08
1339,3952.5409999999997,7729.05,7742.759,1.36491125e-08,8.192440983986647e-08
1340,4080.828,7789.722,7797.148,1.6602667976e-06,2.86398532985048e-08
1341,3995.324,6027.003000000001,6001.590999999999,1.4124937157700002e-06,1.3641617512701182e-07
1343,4548.012,7821.686,7826.977,2.88702051864e-06,1.283826701079574e-07
1344,5252.885,7769.193,7751.526,7.648781488100003e-08,4.1556616940389176e-08
1345,3915.653,8111.607,8098.634,1.5990635892e-06,6.462811458338168e-08
1346,3942.22,6997.229,7007.102,1.60542073917e-06,1.1744411179005456e-07
1347,4629.295,6487.595,6494.338000000001,1.45704397165e-06,1.7727868288609328e-07
1348,5770.523,6626.111,6604.329000000001,4.5849291014e-07,7.350064517384123e-08
1349,5704.996,7234.196999999999,7247.423000000001,4.840504466179999e-06,1.1597213406539412e-07
1350,4062.454,7857.232,7848.34,1.0189740515110001e-05,2.1909864450107258e-07
1351,5885.619000000001,7842.548000000001,7822.605,2.6892551509e-07,8.015426350837486e-08
1352,3298.5209999999997,6763.633000000001,6784.1990000000005,1.5777326209e-06,1.2265203110792493e-07
1353,3431.425,7344.93,7353.369000000001,4.829692423500002e-06,1.3585449440534173e-07
1354,5467.22,6998.528,7006.9490000000005,2.53523205426e-06,1.8097439651327968e-07
1355,5549.293000000001,6570.689,6575.493,2.171159457480004e-06,2.1540778146984769e-07
1356,4253.363,8225.684000000001,8245.203000000001,2.018757536e-07,9.077738055747096e-08
1357,5291.795999999999,6381.2880000000005,6368.036,7.805038280199999e-07,2.1821218759402385e-07
1358,4725.784000000001,7956.281999999999,7960.328,9.992028231000002e-07,6.504031024212402e-08
1359,4926.65,6592.255999999999,6582.265,9.006111372189999e-06,1.718088216671734e-07
1360,4207.35,6313.76,6301.494000000001,1.965448323e-07,1.9284222488853538e-07
1361,5393.130999999999,7316.318,7298.063,5.8310470288099995e-06,1.8653718715814205e-07
1362,5245.634,7758.340999999999,7742.746999999999,2.51861164817e-06,9.389567862688574e-08
1363,5380.0019999999995,7202.977,7208.89,1.51839161162e-06,1.410433612916663e-07
1364,3805.9429999999998,5755.004,5722.262,1.0469154603e-06,2.6036242326191824e-07
1365,4206.1,7839.361999999999,7817.016,2.1044763615e-07,4.5190343307843136e-08
1366,4819.187,8020.353,8025.021,2.0117028051600003e-06,4.9740821474511015e-08
1367,4305.626,7171.590999999999,7184.9619999999995,3.187052156e-07,1.1020364836981652e-07
1368,4343.196,5271.3,5277.56,2.7471221389900002e-06,1.262873361850545e-07
1369,5830.934,6892.731,6919.5509999999995,1.17160430393e-06,7.963145707209473e-08
1370,5153.175,7738.812,7743.059,5.6691973520799984e-06,1.8175125830441706e-07
1371,5337.704000000001,5714.411,5728.335,5.925760332200004e-07,8.39815798346861e-08
1372,6001.28,6731.036999999999,6705.858,9.9409777228e-07,1.554229184083757e-07
1373,4629.205,7727.146,7734.960999999999,6.6149462957e-07,8.160874979654678e-08
1374,4650.009,8396.113000000001,8390.065,7.384057685700002e-07,6.504053879773379e-08
1375,3574.4840000000004,6234.366999999999,6222.469,4.1982066821e-06,1.627799212829765e-07
1376,5888.595,7995.269,7979.03,5.872771528e-07,5.3248267575618223e-08
1377,4301.879,6751.126,6758.536999999999,6.458626000799999e-07,1.0581972872013282e-07
1378,4455.085,7999.275,7995.423000000001,3.233219401649e-05,5.309902987540602e-07
1379,4284.013,6021.643,6031.475,1.8591703036e-07,1.8758371756231982e-07
1380,3402.289,8206.275,8193.999,1.3854285514e-06,7.583190817907388e-08
1381,5856.4580000000005,7053.51,7078.4169999999995,1.762467655563e-06,9.852482662262992e-08
1382,3401.43,8135.221,8128.278,1.37047844021e-06,1.1775880415049382e-07
1383,3641.5890000000004,7426.840999999999,7407.151999999999,8.964387536000002e-06,2.8120569674472706e-07
1384,4892.472,6673.361,6664.96,3.6960351648900003e-06,2.5486759991290567e-07
1386,4192.853,5849.81,5855.986,1.15080137171e-06,7.106454176708938e-08
1387,5277.04,7828.664000000001,7822.21,1.415376544e-07,1.8612227183304442e-08
1388,4555.623,6560.49,6576.01,8.8971680327e-06,3.008738245201939e-07
1389,4531.652,7998.66,7985.839,7.734336874e-08,7.372770101401473e-08
1390,5736.496,7008.906999999999,7004.482,2.16505735906e-06,1.3847671862869095e-07
1391,4930.634,7498.19,7486.267,1.26180024108e-06,5.0862574076738254e-08
1393,5380.696,7635.206,7641.597,9.26628240753e-06,1.753277542016143e-07
1394,3603.018,7113.491999999999,7133.545999999999,2.8887850918e-06,2.459104379619199e-07
1396,6030.495,7386.741999999999,7380.064,1.44368909435e-06,1.1848624560398355e-07
1397,5767.7390000000005,7994.804,8000.521,9.746613102e-08,4.8608002513386e-08
1398,4233.809,6333.764,6320.823,5.4378065191e-07,2.0442706854044584e-07
1399,3431.5640000000003,7762.311,7777.835,1.3668079182e-06,3.645477390998421e-08
1400,5156.357,8092.415,8110.019,2.2040945697000004e-07,2.6175237407847943e-08
1402,5146.162,8200.603000000001,8191.3,9.3170543984e-07,6.124864279239242e-08
1403,5158.731,6399.61,6409.945,1.7033967305399999e-06,1.1059045872318518e-07
1404,6015.049,6343.281,6330.308000000001,1.6079999915000838e-07,1.6280706882973465e-07
1405,3386.718,7436.653,7442.0509999999995,2.2181106307e-06,7.693080153627527e-08
1406,4335.19,8115.496,8107.9890000000005,8.339509799e-07,6.182821626846546e-08
1407,5719.031,7746.559,7751.486,9.4588119005e-07,1.0426196048664613e-07
1408,3473.995,6789.45,6799.419,3.60633519539e-06,2.1426783112509988e-07
1409,3707.627,7990.71,7996.9169999999995,3.9013519144e-07,5.876457704662466e-08
1410,4578.767,8294.6,8304.561,1.078850446e-07,2.9510945204550583e-08
1411,4659.083,7812.116999999999,7806.581999999999,4.4020869478999997e-07,5.672556380543172e-08
1412,3564.14,7220.419,7232.8330000000005,1.91251100008e-05,3.433660389751589e-07
1413,4382.892,6120.826999999999,6114.043000000001,9.878912923e-08,5.9110311861972585e-08
1414,5233.717000000001,7710.746999999999,7706.477,1.7663118613e-06,4.022686016262994e-08
1415,4756.284000000001,7662.1230000000005,7649.031,9.2628948e-08,8.435674087068529e-08
1417,4774.656,6299.819,6294.436,3.0244256071409998e-05,5.550287340481708e-07
1419,4866.4529999999995,7833.214,7838.991,2.8606985031400003e-06,5.490653000079062e-08
1420,5252.686,7099.064,7122.338000000001,2.67232911587e-06,1.671361124680512e-07
1422,5046.005,6035.79,6019.803000000001,4.3481266630000014e-08,2.1723311306566116e-07
1423,5246.196,7753.67,7768.935,8.013801891e-08,1.817576326716414e-08
1424,4380.201,4951.184,4931.723,1.1099994900610001e-05,3.3659746435469213e-07
1425,4040.051,7076.459,7082.96,1.8862852721400001e-06,1.2141895217066313e-07
1426,4624.693,7053.529,7060.166,5.31082464113e-06,1.7290349029349456e-07
1427,3310.28,7710.263000000001,7718.861999999999,9.011598719e-07,3.3872626139942285e-08
1428,4249.584,6158.18,6185.427,7.508999886380002e-06,1.7755301018159003e-07
1429,4125.598,5193.848,5164.228,4.982364949160002e-06,2.2150356080126076e-07
1430,4135.179,7358.188,7383.446999999999,4.0860410999999997e-07,4.7760465876016864e-08
1431,3303.867,6505.548000000001,6478.251,2.7858930231e-06,2.6091171231512234e-07
1432,4758.8009999999995,7254.02,7259.016,1.6163905717999996e-06,1.5316202918492752e-07
1433,3424.844,7085.874,7090.5509999999995,2.0836995212e-06,1.3085277604996213e-07
1434,5410.608,5870.746,5849.376,9.69779893417e-06,3.3139874718157265e-07
1435,5891.210999999999,7744.353,7762.746,4.919384650900001e-07,1.0656194441288328e-07
1436,5047.061,8064.164000000001,8059.351,4.0778858763e-07,6.049843007665622e-08
1437,6092.076999999999,6168.153,6176.1990000000005,2.0331429823705696e-06,3.2331586182070746e-07
1438,5340.753000000001,7608.437,7598.8730000000005,8.684783685999998e-07,2.5192103615549535e-08
1439,5727.909000000001,7851.217,7831.882,9.40972024459e-06,1.8057896714795755e-07
1440,5620.743,6035.276999999999,6054.204000000001,2.58003646032e-06,1.7675677418131656e-07
1441,3579.357,8241.329,8258.714,5.423928964e-07,3.8217909511793095e-08
1442,5150.542,7604.488,7613.613,2.3551434680000002e-08,1.1532552862713194e-07
1443,4768.732,6179.036,6149.75,1.6036125389e-06,7.020269129000277e-08
1444,3972.259,7636.236999999999,7617.304,1.8120607977e-06,1.290580468751353e-07
1445,4594.655,7841.404,7833.166,4.587773324e-07,1.2364370815257733e-07
1446,5203.839,5954.524,5964.228,5.62893285181e-06,3.596551615947072e-07
1447,4956.932,6527.186,6546.6669999999995,6.292033442680001e-06,1.323270929868029e-07
1448,5449.906,7787.719,7796.633000000001,2.910822482e-08,4.8693444453277294e-08
1449,5323.923000000001,7378.533,7372.311,9.039823664299999e-07,3.167931436964167e-08
1450,3831.6440000000002,7449.597,7440.811,3.241645104e-07,2.6270949659100564e-08
1451,3662.24,5863.826999999999,5884.210999999999,2.2158756004e-06,3.082152118342081e-07
1452,3790.393,5609.569,5626.553000000001,2.605560956e-07,3.041991546433391e-07
1453,4790.454000000001,8320.871,8328.109,1.2586150745999999e-07,8.413982713561276e-08
1454,4231.332,7830.453,7819.528,9.5997919e-09,4.322517071155029e-08
1455,4275.271,5999.696,6027.195,1.19596326807e-06,1.6320662212250388e-07
1456,4896.527,7451.534000000001,7445.471,4.0621510558e-07,4.523160184533829e-08
1457,4430.471,8210.224,8194.716999999999,7.630992424e-07,2.4867487670564194e-08
1458,5779.972,6582.28,6610.028,3.3707228085200002e-06,6.902730135483687e-08
1459,5175.3279999999995,6025.766,6043.234,2.2186641834000002e-07,6.415248299097593e-08
1460,4289.304,8289.305,8305.271,9.17849407e-08,6.323175598188203e-08
1461,4834.649,6095.363,6071.709,3.441716418e-07,1.9997508668921934e-07
1462,5322.3730000000005,7683.621999999999,7676.0509999999995,7.535820915699999e-07,2.5061463196910352e-08
1463,4230.548,8339.22,8346.4,4.02755733e-08,6.990866328367292e-08
1464,4583.367,6434.99,6425.465999999999,7.8171341795e-06,1.5146257078219463e-07
1465,3370.948,6996.6140000000005,7005.138000000001,4.42688093e-08,1.8939813206659518e-08
1466,3676.861,6226.993,6232.414000000001,2.4643643081e-06,8.234732349550559e-08
1467,5853.218000000001,6514.168000000001,6508.183000000001,3.3953977724849997e-06,1.0555640262388069e-07
1468,4632.022,6318.343000000001,6307.691999999999,2.691234342e-06,2.166426357290074e-07
1469,6045.009,5670.029,6030.4619999999995,9.097249873944e-06,2.2296223702144666e-07
1470,3571.612,7240.501,7214.8240000000005,1.6682364234e-06,1.5718575991583017e-07
1471,5911.465999999999,7692.103,7677.633000000001,1.6219685612000004e-06,1.1324962138314488e-07
1472,4373.228,8239.561,8233.625,7.252517603e-08,3.161676514734543e-08
1473,5241.232,6043.8240000000005,6035.843000000001,1.4323223711599996e-06,2.401165298110979e-07
1474,4199.095,6530.681,6514.079000000001,3.2226798841e-06,1.3790702839474056e-07
1475,4998.518,7159.681,7139.975,1.032744532e-07,7.942461364881276e-08
1476,3869.525,6200.548000000001,6207.338000000001,3.6635321993199995e-06,1.871544609664687e-07
1477,5230.084,7783.521,7798.053000000001,1.52377979271e-06,5.307092214059928e-08
1478,3946.677,7350.758000000001,7345.826999999999,7.856078195e-07,7.237770151168464e-08
1479,3911.321,5019.23,5027.996,7.032387590000005e-08,1.361240893959883e-07
1480,4584.076,5344.633000000001,5337.896,1.01588136191e-06,1.543880521064825e-07
1481,3333.673,7404.113,7386.674,5.4567631727000005e-06,1.513697684310743e-07
1482,5209.956,5309.935,5297.281,4.176022476140492e-06,1.9212843878177828e-07
1483,4015.7470000000003,7105.943,7088.415,6.193129350000001e-07,9.822447052632824e-08
1484,6094.33,7042.927,7033.571,9.2466791899e-06,1.2420204831594385e-07
1485,4020.325,7851.561,7845.340999999999,2.3876226080000003e-08,9.488931127260173e-08
1486,3767.197,6398.865,6419.164000000001,2.0424415983e-06,2.8395797481441786e-07
1487,4325.65,7953.56,7945.085,1.4633567480000002e-07,3.670076903881368e-08
1488,4192.149,7097.504,7090.4619999999995,5.99878538119e-06,2.40317386372338e-07
1489,5184.4529999999995,7351.906,7337.68,7.4527450233e-07,1.1142699871728427e-07
1490,5539.959,7173.55,7180.644,2.6164109956000003e-06,8.310693543080999e-08
1491,4991.134,6511.724,6538.130999999999,1.0065649343600001e-06,7.161617790121793e-08
1492,3863.657,6309.0019999999995,6319.795999999999,3.478288032e-06,2.568128819453905e-07
1493,3618.455,4690.332,4657.688,7.612880572e-07,3.9089751985961423e-07
1494,4664.709,6256.448,6282.722,1.6807858972e-06,9.243169352085164e-08
1495,5909.0830000000005,7452.456,7440.24,1.96037394963e-06,6.593202133691841e-08
1496,4731.55,8356.353000000001,8376.483,5.47660553105e-06,1.1427180306588267e-07
1497,4825.742,6820.38,6839.876,2.6872919399e-07,1.3472397475976152e-07
1498,4627.854,8462.155,8444.415,6.368421810000001e-08,1.0434144323024136e-08
1499,3926.045,6439.104,6459.4,2.7653390832000014e-07,4.1242935290121434e-08
1500,5622.293000000001,7911.311,7922.619000000001,2.5323168630000003e-08,1.584274496026145e-08
1501,4277.558,5505.25,5491.225,3.8840007485300005e-06,1.5748053641126456e-07
1502,4818.37,8495.106,8487.63,1.7325661339700001e-06,4.001533113120993e-08
1503,5932.130999999999,6435.005,6440.621999999999,9.680483007770002e-07,8.54054631735672e-08
1504,4639.1990000000005,7890.840999999999,7872.161,7.3760845185e-07,4.0697636251974085e-08
1505,4210.164000000001,7950.472,7956.956999999999,3.6391248675e-06,9.778882208024504e-08
1506,4274.568,7241.938,7248.411999999999,5.097831961999999e-07,4.3655909316287785e-08
1507,3950.429,8228.481,8224.51,1.43623148607e-06,5.376564093435527e-08
1508,4036.6079999999997,7660.871999999999,7675.055,1.0243457608e-07,6.229089174867767e-08
1509,4103.512,6258.812,6275.405,8.34110324271e-06,1.8431637631204157e-07
1510,4647.134,7212.0,7227.647,3.8461992823699995e-06,1.3958967403528636e-07
1511,5345.148,7217.821,7227.936,1.8310027710900001e-06,9.838091677131843e-08
1512,4445.329000000001,5677.944,5698.892,9.2345088271e-07,3.9005829436416005e-07
1513,4686.889,5979.76,5984.829000000001,5.40330714008e-06,1.7816571021052998e-07
1514,3602.9509999999996,7623.105,7617.8330000000005,5.1639475881e-06,1.4104968652412578e-07
1515,4821.271,6891.308000000001,6885.879,1.166885506e-07,2.4571174045963268e-08
1516,4569.351,8003.396,8010.927,1.7572774644000004e-06,7.137778540935496e-08
1517,5546.453,7174.416,7168.354,5.5542662570099994e-06,2.217580849171464e-07
1518,4927.957,7387.294,7381.598000000001,3.7869018827e-06,1.8151027689446768e-07
1519,4988.416,5567.892,5586.132,1.430773048533e-05,4.897862834906045e-07
1520,3587.94,7815.404,7805.121,6.968851848e-07,7.863566489553776e-08
1521,4017.638,7394.751,7416.258000000001,1.4342176914e-06,7.442234138357695e-08
1522,4756.634,6349.789000000001,6379.398,5.5769738918e-07,4.891244218807034e-08
1523,4671.090999999999,8007.05,8014.6140000000005,1.3956654736499998e-06,1.1166753011267367e-07
1524,3379.659,5711.741999999999,5718.494000000001,1.02683247782e-05,3.6888769971030985e-07
1525,4382.509,7471.459,7463.1669999999995,1.1345630937e-06,8.281351772753679e-08
1526,4858.509,5303.8769999999995,5320.977,5.06290602945e-06,4.1123145403250287e-07
1527,5668.121,6675.441,6682.141,1.3950830553100001e-06,1.0694656236498593e-07
1528,4718.469,5772.088000000001,5779.715999999999,9.692439170000002e-09,1.879311290366423e-07
1529,4906.56,6314.531,6320.834,3.6508473555e-06,2.64620613111447e-07
1530,4078.7870000000003,5091.590999999999,5102.056,5.068761485000001e-07,3.53544288215421e-07
1531,3479.03,8374.72,8380.375,9.224405777e-07,5.986130421546792e-08
1532,5674.735,8091.899,8103.9490000000005,9.428476972000001e-08,2.2965884460601248e-08
1533,4842.34,7373.722,7368.688,4.24154381813e-06,1.6636807720725034e-07
1534,5984.974,6531.0109999999995,6502.139,1.5972759578299998e-06,1.821076483078705e-07
1535,3342.6,6283.798000000001,6258.168000000001,4.504746527941e-06,9.861040341060816e-08
1536,4318.275,7821.3640000000005,7815.672,3.80041004957e-06,1.147310573029562e-07
1537,4507.435,7860.224,7854.766,1.8554972765e-06,5.054981973749956e-08
1538,5366.68,7788.460999999999,7805.710999999999,6.22476573064e-06,8.940564588327034e-08
1539,5043.182,6882.343000000001,6893.0019999999995,5.419442735799999e-07,2.0720362989732197e-07
1540,3595.4309999999996,6497.326999999999,6480.863,1.33285892309e-06,7.409070505372803e-08
1542,4494.515,7851.92,7863.509,6.899503332e-07,6.019763331117848e-08
1543,3990.495,8142.147,8135.982,4.964547874110001e-06,1.8063799285944407e-07
1544,4422.298,6744.83,6751.933000000001,9.974504291199998e-07,5.5190119458975637e-08
1545,5810.8240000000005,5950.394,5944.215999999999,3.0124496769590026e-06,1.550616863722203e-07
1546,5450.904,5425.541,5462.124,2.704508801343103e-07,3.7779727972401744e-07
1547,4600.331,5368.213000000001,5392.688,1.2628567719100001e-06,3.266663554934705e-07
1549,3474.478,5341.3,5352.096,1.23948311e-08,1.3928416836271628e-07
1550,4287.077,7456.609,7451.6630000000005,5.0070278408e-07,2.467467160238806e-08
1551,3415.992,8337.738000000001,8351.588,5.665448735e-07,4.523684808378854e-08
1552,3777.486,7864.647,7878.135,1.8917343112e-06,6.003068804483514e-08
1553,3547.45,8013.435,8032.651,3.849310132e-07,2.9572623986369574e-08
1554,5403.735,7070.451999999999,7053.245,1.0079766927660001e-05,2.4259665036418683e-07
1555,4460.3,7424.646,7436.321999999999,1.78511397867e-06,5.968587643111222e-08
1556,4582.872,6199.073,6209.568,3.6199832948099996e-06,1.5659984162231086e-07
1557,3734.343,8118.069,8125.423000000001,7.859645455e-07,3.814675292164915e-08
1558,5277.446999999999,7260.590999999999,7269.757,3.8724752000000005e-08,4.057733518560511e-08
1560,4001.847,6217.51,6224.035,8.5683013074e-07,1.0166110283691565e-07
1561,3743.7059999999997,8230.832,8237.998,1.337445526e-07,4.042303872161585e-08
1562,4488.269,7410.691,7400.076999999999,1.009330185e-06,4.77908017653026e-08
1563,4783.774,5946.525,5933.759,2.80394081031e-06,1.0714039758945547e-07
1564,4330.835,8126.946,8133.357,1.5267353934699996e-06,3.6301961203329915e-08
1565,4816.117,7357.465999999999,7332.87,3.1539687111e-07,1.2329661162590368e-07
1567,5064.652,7100.356,7094.607,1.03485336492e-06,1.2739729609300467e-07
1568,3756.893,4776.477,4793.842000000001,4.223731042e-07,8.814636622097919e-07
1569,4090.4120000000003,5537.183000000001,5528.911,8.244913469199999e-07,8.271716663040196e-08
1570,3379.2459999999996,6916.118,6900.816,2.8204288855000008e-06,1.4049972537072986e-07
1571,6021.088000000001,6633.991999999999,6654.823,8.819570487500002e-07,1.0720068620362133e-07
1572,3852.4429999999998,7335.847,7356.089,5.3458109368e-07,5.6463391755505574e-08
1573,5161.661,7711.303000000001,7716.17,1.57866586415e-07,3.0616758456906934e-08
1574,4637.962,4827.818,4819.691,3.363673297530003e-06,1.5878623537035834e-07
1575,4133.598,6723.905,6716.411,3.3547269851e-07,4.90235621695765e-08
1576,5478.965,5876.946999999999,5898.460999999999,1.914490025240006e-06,6.9540871205473e-08
1577,4848.12,7793.429,7786.281,7.5086710369e-07,7.669044132298227e-08
1578,5054.028,7275.665,7270.057,3.8646916267000007e-07,7.327952102125932e-08
1579,3513.515,5511.944,5495.598000000001,1.09486011994e-05,5.040981379219541e-07
1581,4864.414000000001,6537.342,6521.273,1.29123381476e-06,7.600190867069054e-08
1582,4269.191,6186.191999999999,6193.804,9.9117976835e-07,2.0411761182372e-07
1583,4514.807,6115.534000000001,6128.335999999999,7.3698673058e-06,1.730306199020998e-07
1584,3633.38,8157.366,8162.724,2.8796377759999995e-07,5.021837363093672e-08
1586,4552.055,5724.925,5711.628000000001,2.1313898131e-06,9.513848029924161e-08
1587,4109.024,7390.771,7380.302,1.0904354233e-07,1.182848545759398e-07
1588,5250.682,7198.696,7212.106,1.27167327077e-06,2.8636995042281293e-08
1589,5794.003000000001,5908.226,5922.86,8.278713478600148e-07,5.7936965839943636e-08
1590,5723.053000000001,6979.170999999999,6968.454000000001,1.5091396038e-07,3.8962818589420977e-08
1591,4650.853,5916.259,5936.963000000001,5.0434578800000046e-08,4.589651363111007e-08
1592,4242.721,6637.566,6643.351,7.562410232e-07,9.754837373017694e-08
1593,4783.3279999999995,6567.49,6543.387,6.9467134215e-07,4.3245159691216084e-08
1594,3990.01,6820.908,6827.133000000001,6.29529906e-08,9.964241904873981e-08
1595,5129.72,7168.543000000001,7181.266,1.1971205510999998e-07,1.6088744863888946e-07
1596,3372.009,5224.013,5246.48,2.4866658468e-06,1.4121492222900602e-07
1597,3737.9970000000003,6865.224,6838.22,1.01353602861e-05,1.7779396021801238e-07
1598,5345.991999999999,7027.387,7005.589,6.580951311e-07,3.77371807820829e-08
1599,4843.164000000001,7859.948,7868.4980000000005,3.9444243786e-07,3.1165104375018565e-08
1600,6086.460999999999,5931.71,6057.624,2.3949660178002216e-07,1.2135268467165529e-07
1601,5654.545,6512.7919999999995,6519.545,1.3206202113620001e-06,2.1045706094589476e-07
1602,5826.153,7567.571,7561.901,4.3018032155e-07,9.336171026878024e-08
1603,4756.363,6749.81,6731.2519999999995,1.0812980018e-07,2.0320920669129091e-07
1604,5633.48,7909.857,7899.455,5.937503503000001e-08,2.120767174953949e-08
1605,4521.982,6326.554,6335.6759999999995,1.48550002166e-06,8.784122144687298e-08
1606,5411.4619999999995,8281.028,8264.553,7.807725948699999e-07,4.616179335767092e-08
1607,3594.292,6916.405,6922.069,5.9576502325000015e-06,2.7850102341485817e-07
1608,5510.882,5579.869000000001,5602.266,7.713868763300054e-06,2.5336435694527825e-07
1609,5704.695,7132.391,7154.414000000001,2.2072244316e-07,7.283092908186814e-08
1610,5528.066999999999,8047.194,8034.816999999999,1.2086504065e-07,1.5130868486052952e-08
1611,4590.37,8421.796999999999,8431.999,1.6246112677e-06,7.003276107244744e-08
1612,4314.072,5585.441,5605.715999999999,2.5853314458e-06,1.1891519057132535e-07
1613,5382.967,8045.755999999999,8038.616999999999,3.6983720594e-07,6.584303145905608e-08
1614,3305.803,7342.228,7328.3330000000005,4.04606864e-07,2.3722069874949963e-08
1615,6050.274,8076.38,8080.549,3.6214273448e-07,7.707054943639842e-08
1616,4861.415,5132.628,5098.032,1.589875335380044e-06,2.5774346125134944e-07
1617,4334.084,6190.383000000001,6180.626,2.5233812141e-06,1.3174345743252814e-07
1618,3766.902,8256.045,8262.938,6.098851792e-07,7.799453325762215e-08
1619,6088.193,7394.936,7404.191999999999,1.77935084028e-06,8.644486172403437e-08
1621,5630.846,6530.96,6526.088000000001,1.7458173433000007e-07,1.1901755890711631e-07
1622,3593.015,7328.861999999999,7335.96,1.7922035491e-06,1.3924444413574473e-07
1623,5033.655,7109.561,7104.991999999999,3.23905620795e-06,8.104851461266465e-08
1624,5370.893,5582.964,5615.889,4.8823782550600195e-06,1.9155780782283548e-07
1625,4644.142,7308.22,7324.443,4.613215885e-07,1.398847761638881e-07
1626,4629.695,6814.888000000001,6803.656,7.435841636769999e-06,2.1653686623223414e-07
1627,5881.278,7209.955,7203.649,2.57768960633e-06,1.6109239097287654e-07
1628,3688.031,7045.7609999999995,7024.0869999999995,6.322466864000002e-06,1.3180713346844402e-07
1629,4263.9929999999995,6127.6759999999995,6138.715,2.1037061954e-06,6.758365334859007e-08
1630,4006.816,5530.633000000001,5537.62,4.686403141e-07,1.7104975310404475e-07
1631,3872.893,7954.065,7971.0509999999995,6.917715336000001e-07,6.096977521900013e-08
1632,4981.468,6389.435,6413.7880000000005,9.426329445880001e-06,3.374984877865692e-07
1633,5786.721,6701.375,6707.718000000001,1.0441210864580002e-06,4.1074766140159045e-08
1634,3678.902,6206.606,6226.1230000000005,4.453615303719999e-06,2.1112679279757008e-07
1635,4140.811,8333.186,8348.709,7.136364350000001e-07,2.45409705580312e-08
1636,5155.4890000000005,8486.677,8492.323,9.40075864236e-07,1.1183557024053512e-07
1637,6037.265,8265.021,8272.435,3.9759446796e-07,2.0333085745953046e-08
1638,3768.9109999999996,7104.41,7109.436,1.4379884030000002e-07,1.3383967599596971e-07
1639,5586.161,7043.42,7048.073,5.191042935700001e-07,5.558415241686722e-08
1640,5313.994000000001,7104.868,7121.473000000001,1.4820961962e-07,2.8058808317457832e-08
1641,4329.474,7296.22,7279.937,1.35815680225e-06,9.421352991948527e-08
1642,4744.965,6565.759,6573.866,3.5167652847e-06,1.9415109980286576e-07
1643,3575.23,5878.09,5867.268,3.2168559337299994e-06,1.0668699014477774e-07
1645,5798.130999999999,7533.638000000001,7525.411999999999,2.2437068405999999e-07,3.981475650945732e-08
1646,4236.284000000001,7380.017,7371.289000000001,5.177921778e-06,1.7380139457223143e-07
1647,4665.917,7426.488,7404.755,7.189561487999998e-07,7.659450161670167e-08
1648,4938.3679999999995,5712.959,5722.857,2.86210264831e-06,1.2219886131786682e-07
1650,4327.076,7647.004,7662.484,1.8835907535700007e-05,1.0251862657085585e-06
1651,3435.007,7181.069,7175.741,6.114590855400001e-06,1.4872134685722446e-07
1652,3532.49,7584.68,7559.715,1.0685927987e-06,1.0129041497809058e-07
1653,5910.071,8463.377,8470.874,1.21113820599e-07,8.366066411771406e-08
1654,4172.848,7160.72,7184.0830000000005,1.38815371925e-06,1.1927505153919972e-07
1655,4353.985,7922.802,7926.73,1.2972144744600001e-06,4.0189702308899134e-08
1656,6021.736,5666.978,6009.315,4.534183617846001e-06,2.786856172984825e-07
1657,5767.366,6878.8769999999995,6903.295,8.748849029000003e-08,1.1385361837657276e-07
1658,6062.363,6963.536,6982.2119999999995,6.390492626500002e-07,5.3791670899819766e-08
1659,5638.956999999999,6556.471,6542.8730000000005,2.0574146041e-07,4.465849876045714e-08
1660,4900.379,7050.569,7055.308000000001,4.84667739236e-06,1.0498155231630006e-07
1661,3991.0820000000003,6413.928000000001,6428.857,5.739017662e-08,1.4515020999537432e-07
1662,3476.5809999999997,6691.625,6680.793000000001,2.4327180183e-06,2.2081513396651239e-07
1663,3364.757,6149.754,6128.388000000001,4.015528652000001e-07,7.803573773306669e-08
1664,3620.4770000000003,6407.722,6424.395,2.6494551642e-06,1.9507909035429247e-07
1665,5120.898,6234.816,6228.553000000001,6.6080280348e-07,5.026473850303842e-08
1666,3848.77,8157.029,8141.599,1.8756777233e-06,1.0094340650126503e-07
1667,4063.134,8475.168,8495.386999999999,2.1551345719e-06,1.0835914474602377e-07
1668,4079.355,6914.0419999999995,6927.108,7.6813582787e-07,1.2759760522347056e-07
1669,3934.365,8327.301,8334.764000000001,1.4136403449e-06,7.303994478038553e-08
1670,5998.94,7909.753000000001,7919.047,5.539601718100001e-07,1.1087968236582827e-07
1671,4836.529,7151.015,7137.314,2.05467249161e-05,4.163472986465845e-07
1672,4269.58,7777.164000000001,7767.629,2.9718344102e-06,7.988861833120521e-08
1673,3564.033,7474.9169999999995,7462.732,3.5380293469999997e-06,1.347702550890784e-07
1674,4017.063,6348.725,6337.496,1.46439417568e-06,2.1032631779203228e-07
1675,4777.435,7406.604,7426.811,1.20095480119e-06,6.863470082740775e-08
1676,3656.447,5311.86,5280.599,1.11761172041e-06,1.437872168083849e-07
1677,4156.2429999999995,5810.453,5795.879,6.709733073999999e-08,6.345256803262396e-08
